form,item,dictionaryRef
conde,1,condus
condere,0,condo
condicio,0,condicio
condicione,0,condicio
condidit,0,condo
condita,0,condio
condita,1,condita
condita,2,conditum
condita,3,conditus
condita,4,condo
condito,0,condio
condito,1,conditum
condito,2,conditus
condito,3,condo
conducunt,0,conduco
conduxit,0,conduco
conemur,0,conor
confectus,0,conficio
conferant,0,confero
conferent,0,confero
conferre,0,confero
confessus,0,confiteor
confido,0,confido
confirmatus,0,confirmo
confodit,0,confodio
confusus,0,confundo
congero,0,congero1
congero,1,congero2
congerunt,0,congero1
congeruntur,0,congero1
coniugalem,0,conjugalis
coniuge,0,conjunx
coniugem,0,conjugo
coniugem,1,conjunx
coniuges,0,conjugo
coniuges,1,conjunx
conprimatur,0,comprimo
conscientia,0,conscientia
conscientia,1,conscio
conscientiam,0,conscientia
conscius,0,conscius
consectata,0,consector
consederat,0,consido
consedit,0,consido
consequi,0,consequor
consequi,1,consequus
considera,0,considero
consideras,0,considero
consideras,1,consido
consilia,0,consilior
consilia,1,consilium
consiliator,0,consiliator
consilio,0,consilior
consilio,1,consilium
consilium,0,consilium
consociet,0,consocio
consolandi,0,consolo
consolandi,1,consolor
conspargere,0,conspergo
consparsum,0,conspergo
conspectu,0,conspectus2
conspectu,1,conspicio1
conspectum,0,conspectus2
conspectum,1,conspicio1
conspexit,0,conspicio1
conspicatur,0,conspicor
conspicuum,0,conspicuus
conspiratis,0,conspirati
conspiratis,1,conspiratus
conspiratis,2,conspiro1
conspiratis,3,conspiro2
constabit,0,consto
constantior,0,consto
constitit,0,consto
consuetudine,0,consuetudo
consulendos,0,consulo
consulit,0,consulo
consulto,0,consulo
consulto,1,consulto2
consulto,2,consultum
consulto,3,consultus
consumet,0,consumo
consumit,0,consumo
consumpta,0,consumo
consumpti,0,consumo
consumpto,0,consumo
consumptus,0,consumo
consurrectum,0,consurgo
contegere,0,contego
contemnens,0,contemno
contemni,0,contemno
contempseris,0,contemno
contempsit,0,contemno
contempti,0,contemno
contempti,1,contemptus1
contemptum,0,contemno
contemptum,1,contemptus1
contemptum,2,contemptus2
contendant,0,contendo
contendebant,0,contendo
contenderent,0,contendo
contenderet,0,contendo
contendet,0,contendo
contentae,0,contendo
contentae,1,contineo
contenti,0,contendo
contenti,1,contineo
contentus,0,contendo
contentus,1,contineo
conterritus,0,conterreo
contexit,0,contego
contexit,1,contexo
contineat,0,contineo
continere,0,contineo
continet,0,contineo
continetur,0,contineo
contingerent,0,contingo1
contingerent,1,contingo2
continget,0,contingo1
continget,1,contingo2
contingit,0,contingo1
contingit,1,contingo2
continuo,0,continuo
continuo,1,continuo2
continuo,2,continuus
contione,0,contio
contra,0,contra
Contra,1,Contra
contractam,0,contraho
contrarios,0,contrarius
contubernium,0,contubernium
contulit,0,confero
contumax,0,contumax
contumelia,0,contumelia
contumeliam,0,contumelia
contumeliis,0,contumelia
conveniens,0,convenio
convenit,0,convenio
convicio,0,convicior
convicio,1,convicium
convicium,0,convicium
convictus,0,convictus2
convictus,1,convinco
convivam,0,conviva
convivam,1,convivo1
convivium,0,convivium
convocata,0,convoco
copia,0,copia1
copia,1,copis1
Copia,2,Copia
copiae,0,copia1
Copiae,1,Copia
copiosa,0,copiosus
copiosus,0,copiosus
copula,0,copula
copula,1,copulo
coram,0,cora1
coram,1,coram
Coram,2,Cora2
Coram,3,Cora3
corcodili,0,corcodilus
corcodilis,0,corcodilus
corcodilus,0,corcodilus
corde,0,chordus1
corde,1,cor
Corde,2,Cordes
Corde,3,Cordus
corium,0,corion
corium,1,corium
corium,2,corius
Corium,3,Corium
Corium,4,Corius
cornea,0,corneus1
cornea,1,corneus2
cornibus,0,cornu
cornibus,1,cornus2
cornici,0,cornix
cornicis,0,cornix
cornix,0,cornix
cornu,0,cornu
cornu,1,cornus2
cornua,0,cornu
corona,0,corona
corona,1,corono
Corona,2,Corone
coronam,0,corona
Coronam,1,Corone
corpora,0,corporo
corpora,1,corpus
corpore,0,corpus
corpori,0,corpus
corporibus,0,corpus
corporis,0,corpus
corpus,0,corpus
correptum,0,corripio
corrigatur,0,corrigo
corripere,0,corripio
corrodere,0,corrodo
corrumpas,0,corrumpo
corrumperet,0,corrumpo
corrumpit,0,corrumpo
corrupisset,0,corrumpo
corruptos,0,corrumpo
corruptos,1,corruptus
corruptus,0,corrumpo
corruptus,1,corruptus
corticem,0,cortex
corve,0,corvus
Corve,1,Corvus
corvi,0,corvus
Corvi,1,Corvus
corvo,0,corvus
Corvo,1,Corvus
corvus,0,corvus
Corvus,1,Corvus
cothurnis,0,cothurnus
cotidiana,0,cottidianus
cotidie,0,cottidie
crearer,0,creo1
crearit,0,creo1
creatis,0,creata
creatis,1,creatus
creatis,2,creo1
crebris,0,creber
credat,0,credo
credendum,0,credo
credens,0,credo
credentes,0,credo
credere,0,credo
credis,0,credo
credit,0,credo
credite,0,creditum
credite,1,credo
creditum,0,creditum
creditum,1,credo
credo,0,credo
credulitas,0,credulitas
crepusculo,0,crepusculum
crimina,0,crimen
crimina,1,crimino
criminatur,0,crimino
criminatur,1,criminor
crimine,0,crimen
criminis,0,crimen
cruce,0,crux
cruci,0,crux
cruciari,0,cruciarius
cruciari,1,crucio
crudelis,0,crudelis
cruore,0,cruor
crura,0,crus
crure,0,crus
crurumque,0,crus
cubiculo,0,cubiculum
cubiculum,0,cubiculum
cubile,0,cubile
cucurreris,0,curro
cui,0,qui1
cui,1,qui2
cui,2,quis1
cui,3,quis2
cuidam,0,quidam
cuique,0,quisque
cuius,0,cujus
cuius,1,cujus1
cuius,2,cujus2
cuius,3,qui1
cuius,4,qui2
cuius,5,quis1
cuius,6,quis2
culpa,0,culpa
culpa,1,culpo
culpae,0,culpa
culpam,0,culpa
cultrix,0,cultrix
cultum,0,colo1
cultum,1,culta
cultum,2,cultus2
culum,0,culus
cum,0,cum1
cum,1,cum2
Cum,2,Cos2
Cum,3,Cus
cuncta,0,cuncto
cuncta,1,cunctus
cunctas,0,cuncto
cunctas,1,cunctus
cuncti,0,cunctus
cunctis,0,cunctus
cunctos,0,cunctus
cuneis,0,cuneus1
Cuneis,1,Cuneus2
cuniculos,0,cuniculus
cunis,0,cuna
cunis,1,cunae
cupiat,0,cupio
cupide,0,cupidus
cupidis,0,cupidus
cupidissime,0,cupidus
cupiditas,0,cupiditas
cupidum,0,cupidus
cupidus,0,cupidus
cupiens,0,cupio
cupimus,0,cupio
cur,0,cur
cura,0,cura
cura,1,curo
Cura,2,Cura
curabo,0,curo
curam,0,cura
Curam,1,Cura
curamque,0,cura
Curamque,1,Cura
curatio,0,curatio
Curatio,1,Curatius
curiosior,0,curiosus
currendum,0,curro
currens,0,curro
currentes,0,curro
currit,0,curro
cursu,0,curro
cursu,1,cursus
custodes,0,custos
custodibus,0,custos
custodiebat,0,custodio
custodit,0,custodio
custos,0,custos
cutem,0,cutis
Cybebae,0,Cybele
Cybebes,0,Cybele
da,0,do
damnandam,0,damno
damnas,0,damno
damnata,0,damno
damnavi,0,damno
damno,0,damno
damno,1,damnum
damnum,0,damnum
Danaides,0,Danaides
dant,0,do
dantur,0,do
dapem,0,daps
Dardaniae,0,Dardani
Dardaniae,1,Dardanus1
dare,0,do
Dare,1,Dares
darem,0,do
Darem,1,Dares
darent,0,do
daret,0,do
dari,0,do
Dari,1,Dares
dat,0,do
data,0,data
data,1,do
Data,2,Datum
datae,0,do
date,0,do
Date,1,Datum
datum,0,data
datum,1,datus
datum,2,do
Datum,3,Datum
datur,0,do
datus,0,datus
datus,1,do
de,0,de
dea,0,dea
Dea,1,Dea
debeas,0,debeo
debebat,0,debeo
debebunt,0,debeo
debent,0,debeo
deberi,0,debeo
debes,0,debeo
debet,0,debeo
debetur,0,debeo
debilem,0,debilis
debiles,0,debilis
debilis,0,debilis
debitum,0,debeo
Debitum,1,Debitum
debui,0,debeo
decedens,0,decedo
decem,0,decem
decepit,0,decipio
decepta,0,decipio
deceptus,0,deceptus2
deceptus,1,decipio
decerne,0,decerno
deciderant,0,decido1
deciderant,1,decido2
decidisset,0,decido1
decidisset,1,decido2
decidit,0,decido1
decidit,1,decido2
decipi,0,decipio
decipit,0,decipio
declarat,0,declaro
decoris,0,decor
decoris,1,decoris
decoris,2,decorum
decoris,3,decorus
decoris,4,decus1
decurramus,0,decurro
decurrit,0,decurro
decus,0,decus1
dedecus,0,dedecus
dederat,0,do
dederis,0,dedo
dederis,1,do
dederit,0,do
dedi,0,dedo
dedi,1,do
dedicans,0,dedico
dedisse,0,do
dedissem,0,do
dedisses,0,do
dedit,0,dedo
dedit,1,do
dedita,0,dedo
deditus,0,dedo
deducta,0,deduco
deductus,0,deduco
deductus,1,deductus2
defecit,0,deficio
defectus,0,defectus2
defectus,1,deficio
defendite,0,defendo
deficit,0,deficio
deficiunt,0,deficio
deflebo,0,defleo
deflesset,0,defleo
deflexit,0,deflecto
deformis,0,deformis
defuisse,0,desum
degere,0,degero
degere,1,dego
degerent,0,degero
degerent,1,dego
degeret,0,degero
degeret,1,dego
degravati,0,degravo
degrunnit,0,digrunnio
dei,0,deeo
dei,1,deus
Dei,2,Deum
Dei,3,Deus
deiectum,0,deicio
deiectum,1,dejectus2
dein,0,deinde
deinde,0,deinde
delata,0,defero
delectaris,0,delecto
delectaris,1,delector1
delectet,0,delecto
delenirem,0,delenio
delibo,0,delibo
delibutus,0,delibuo
delicato,0,delicatus
delicato,1,delico
delicatos,0,delicatus
delicatos,1,delico
delicio,0,delicio
delicio,1,delicium
delicio,2,delicius
delicta,0,delictum
delicta,1,delinquo
delictum,0,delictum
delictum,1,delinquo
deligens,0,deligo1
Delii,0,Delium
delii,1,Delius
delinquunt,0,delinquo
deliqueris,0,delinquo
deliqueris,1,deliquo
delirum,0,delirus
Delphos,0,Delphi
delusa,0,deludo
delusit,0,deludo
demens,0,demens
demens,1,demo
dementiae,0,dementia
Demetrius,0,Demetrius
demisit,0,demitto
demisso,0,demissus
demisso,1,demitto
demittit,0,demitto
demonstrare,0,demonstro
demonstrat,0,demonstro
demonstratur,0,demonstro
demum,0,demos
demum,1,demum
Demum,2,Demus
denique,0,denique
denotarit,0,denoto
densis,0,densus
dentato,0,dentatus
Dentato,1,Dentatus
dente,0,dens
dentibus,0,dens
deorum,0,deus
Deorum,1,Deorum
deos,0,deus
depellit,0,depello
dependentibus,0,dependeo
dependentibus,1,dependo
deperditus,0,deperdo
deploras,0,deploro
deponeret,0,depono
deponitur,0,depono
deposueris,0,depono
deprensi,0,deprehendo
depressum,0,deprimo
deprimit,0,deprimo
depugnaverat,0,depugno
derepit,0,derepo
deridendus,0,derideo
deridentur,0,derideo
derideri,0,derideo
deridetur,0,derideo
derisor,0,derisor
derisui,0,derisus2
derisum,0,derideo
derisum,1,derisus
derisum,2,derisus2
derisuri,0,derideo
des,0,do
descende,0,descendo
describi,0,describo
describuntur,0,describo
deseram,0,desero2
desertus,0,desero2
desertus,1,desertus
desiderari,0,desidero
desideras,0,desidero
desiderat,0,desidero
desideratum,0,desidero
desidero,0,desidero
desidet,0,desideo
desidet,1,desido
desierint,0,desino
desierit,0,desino
desit,0,desum
despectis,0,despectus
despectis,1,despicio
despexeram,0,despicio
despexerat,0,despicio
despicio,0,despicio
destinassem,0,destino
destinata,0,destinata
destinata,1,destinatum
destinata,2,destinatus
destinata,3,destino
destinavi,0,destino
destituit,0,destituo
destricta,0,destrictus
destricta,1,destringo
destringis,0,destringo
destringunt,0,destringo
desunt,0,desum
deterritus,0,deterreo
detines,0,detineo
detinuisti,0,detineo
detracta,0,detraho
detritum,0,detero
detritum,1,detritus
detritum,2,detritus2
deum,0,deus
Deum,1,Deum
Deum,2,Deus
deus,0,deus
Deus,1,Deus
devenit,0,devenio
devium,0,devia
devium,1,devius
devocat,0,devoco
devolutis,0,devolvo
devorare,0,devoro
devoratum,0,devoro
devorent,0,devoro
devores,0,devoro
devotam,0,devoveo
dextera,0,dexter
dextera,1,dextera1
dexteram,0,dexter
dexteram,1,dextera1
dextras,0,dexter
dextras,1,dextera1
di,0,deus
Di,1,Dium
Di,2,Dius
dic,0,dico2
dicam,0,dica
dicam,1,dico2
Dicam,2,Dice
dicas,0,dica
dicas,1,dico1
dicas,2,dico2
dicebant,0,dico2
dicere,0,dico1
dicere,1,dico2
diceres,0,dico2
diceret,0,dico2
dices,0,dico1
dices,1,dico2
Dices,2,Dice
dicet,0,dico1
dicet,1,dico2
dici,0,dico2
dicis,0,dica
dicis,1,dico2
dicit,0,dico2
dicitur,0,dico2
dico,0,dico1
dico,1,dico2
dicta,0,dico2
dicta,1,dicto
dicta,2,dictum
Dicta,3,Dicte
dictam,0,dico2
Dictam,1,Dicte
dicto,0,dico2
dicto,1,dicto
dicto,2,dictum
dictorum,0,dico2
dictorum,1,dictor
dictorum,2,dictum
dictum,0,dico2
dictum,1,dictum
dictus,0,dico2
dicunt,0,dico2
didici,0,disco
die,0,dies
die,1,dius
die,2,divus
Die,3,Dium
Die,4,Dius
diebus,0,dies
diei,0,dies
diem,0,dies
dies,0,dies
difficile,0,difficilis
difficulter,0,difficulter
diffluentes,0,diffluo
digitis,0,digitus1
Digitis,1,Digitus2
digito,0,digitus1
Digito,1,Digitus2
dignam,0,dignus
dignitatem,0,dignitas
dignum,0,dignus
dignumque,0,dignus
dignus,0,dignus
dilatio,0,dilatio
dilectum,0,delectus2
dilectum,1,dilectus
dilectum,2,diligo
diligens,0,diligens
diligens,1,diligo
diligenter,0,diligens
diligenter,1,diligenter
diligentius,0,diligens
diligentius,1,diligo
diligeret,0,diligo
diligo,0,diligo
dimisit,0,dimitto
dimissam,0,dimitto
dimissum,0,dimitto
dimittere,0,dimitto
dimitti,0,dimitto
dimittuntur,0,dimitto
diripiunt,0,diripio
dis,0,deus
dis,1,dis1
Dis,2,Dis2
discat,0,disco
discedens,0,discedo
discederet,0,discedo
discernit,0,discerno
discerpsit,0,discerpo
discimus,0,disco
disciplinam,0,disciplina
dispersus,0,dispergo
dispulit,0,dispello
dissidens,0,dissideo
dissident,0,dissideo
dissimulet,0,dissimulo
dissipat,0,dissipo
dissolutos,0,dissolvo
dissolvit,0,dissolvo
distribuat,0,distribuo
distringit,0,distringo
diu,0,diu
diutius,0,diu
diversum,0,diverto
dives,0,dives
Dives,1,Dives
divi,0,divus
Divi,1,Dives
divina,0,divina
divina,1,divino
divina,2,divinum
divina,3,divinus
divinabit,0,divino
divinae,0,divina
divinae,1,divinus
divinis,0,divina
divinis,1,divinum
divinis,2,divinus
divisit,0,divido
diviso,0,divido
divitiarum,0,divitiae
Divitiarum,1,Divitia
divitias,0,divitiae
Divitias,1,Divitia
divitis,0,dives
divo,0,divus
dixerim,0,dico2
dixerint,0,dico2
dixeris,0,dico2
dixero,0,dico2
dixerunt,0,dico2
dixi,0,dico2
dixisse,0,dico2
dixisti,0,dico2
dixit,0,dico2
docebo,0,doceo
docet,0,doceo
docili,0,docilis
doctior,0,doceo
doctiorem,0,doceo
docto,0,doceo
doctus,0,doceo
documentum,0,documentum
dolens,0,doleo
dolet,0,doleo
dolet,1,dolo1
dolia,0,dolium
doliturum,0,doleo
dolo,0,dolo1
dolo,1,dolo2
dolo,2,dolus
Dolo,3,Dolo3
dolone,0,dolo2
Dolone,1,Dolo3
dolor,0,dolo1
dolor,1,dolor
dolore,0,dolor
dolorem,0,dolor
dolos,0,dolus
dolosa,0,dolosus
dolum,0,dolus
dolus,0,dolus
domanda,0,domo
domes,0,domo
domesticae,0,domesticus
domi,0,domus
domina,0,domina
dominae,0,domina
domini,0,dominium
domini,1,dominus
Domini,2,Dominus
dominium,0,dominium
domino,0,dominus
Domino,1,Dominus
dominum,0,dominus
Dominum,1,Dominus
dominus,0,dominus
Dominus,1,Dominus
domo,0,domo
domo,1,domus
domuit,0,domo
domum,0,domus
domus,0,domus
donas,0,dono
donate,0,dono
Donate,1,Donatus
donationis,0,donatio
donavit,0,dono
donec,0,donec
dono,0,dono
dono,1,donum
dormientem,0,dormio
dormire,0,dormio
dormitum,0,dormio
dorso,0,dorsum
Dorso,1,Dorso
dos,0,dos
dotibus,0,dos
draco,0,draco1
Draco,1,Draco2
draconis,0,draco1
Draconis,1,Draco2
duabus,0,duo
duae,0,duo
duas,0,duo
dubia,0,dubius
dubitatis,0,dubito
dubium,0,dubium
dubium,1,dubius
Dubium,2,Dubis
Dubium,3,Dubius
ducem,0,dux
ducere,0,duco
duces,0,duco
duces,1,dux
ducis,0,duco
ducis,1,dux
ducitis,0,duco
ducitur,0,duco
dulce,0,dulcis
dulcemque,0,dulcis
dulces,0,dulcis
dulci,0,dulcis
dulcis,0,dulcis
dum,0,dum
dummodo,0,dum
duo,0,duo
duplex,0,duplex
dura,0,dura
dura,1,duro
dura,2,durum
dura,3,durus
Dura,4,Dura
duram,0,durus
Duram,1,Dura
durato,0,duro
duro,0,duro
duro,1,durum
duro,2,durus
Duro,3,Durus
duxit,0,duco
e,0,ex
ea,0,is
eadem,0,eadem
eadem,1,idem
eam,0,eo1
eam,1,is
ebibere,0,ebibo
ebrio,0,ebrio
ebrio,1,ebrius
ecce,0,ecce
ecquid,0,ecquis
edentem,0,edento
edentem,1,edo1
edentem,2,edo2
edidisse,0,edo2
edidit,0,edo2
educatus,0,educatus
educatus,1,educo2
effecit,0,efficio
effectu,0,effectus2
effectu,1,efficio
effectus,0,effectus2
effectus,1,efficio
efficies,0,efficio
effigiem,0,effigies
effigiem,1,effigio
effodiens,0,effodio
effugerat,0,effugio
effugere,0,effugio
effugere,1,effugo
effugeret,0,effugio
effugium,0,effugium
effugium,1,effugius
effundit,0,effundo
effusa,0,effundo
effusa,1,effusa
egisti,0,ago
ego,0,ego
egregium,0,egregium
egregium,1,egregius
Egregium,2,Egregius
egressa,0,egredior
ei,0,ei
ei,1,is
Ei,2,Eos
eici,0,eicio
eius,0,is
eiusdem,0,idem
elapsum,0,elabor
elegantia,0,elegans
elegantia,1,elegantia
elegantia,2,elego
elephanti,0,elephantus
elephanti,1,elephas
elevant,0,elevo
elevem,0,elevo
elocuta,0,ex-loquor
eloquens,0,eloquens
eloquens,1,eloquor
elusit,0,eludo
emendare,0,emendo
emendat,0,emendo
emerui,0,emereo
eminens,0,emineo
emisit,0,emitto
emori,0,emorior
emunctae,0,emungo
emungere,0,emungo
en,0,en
enatant,0,enato
enim,0,enim
enimvero,0,enim
enixa,0,enitor
eodem,0,eodem
eodem,1,idem
eorum,0,is
Eorum,1,Eos
eos,0,is
Eos,1,Eos
epilogus,0,epilogus
epotam,0,epotus
eques,0,eques
equester,0,equester
equi,0,equio
equi,1,equus1
Equi,2,Equus
equidem,0,equidem
equum,0,equus1
Equum,1,Equus
equus,0,equus1
Equus,1,Equus
era,0,era
eram,0,era
eram,1,sum1
eraserim,0,erado
erat,0,sum1
eratque,0,sum1
ergo,0,ergo
eripere,0,eripio
eriperet,0,eripio
eripiet,0,eripio
eripiunt,0,eripio
erit,0,sum1
errabit,0,erro1
erraret,0,erro1
erras,0,erro1
error,0,erro1
error,1,error
errore,0,error
errorem,0,error
erroris,0,error
eruit,0,eruo
erumpam,0,erumpo
es,0,edo1
es,1,sum1
esca,0,esca
esca,1,esco
escam,0,esca
escaque,0,esca
escaque,1,esco
esse,0,edo1
esse,1,sum1
essem,0,sum1
esses,0,edo1
esses,1,sum1
esset,0,edo1
esset,1,sum1
est,0,edo1
est,1,sum1
esuriens,0,ex-surio
esurire,0,ex-surio
et,0,et
etiam,0,etiam
eum,0,is
Eum,1,Eos
eundem,0,idem
eunt,0,eo1
eunti,0,eo1
eunuchos,0,eunuchus
eunuchus,0,eunuchus
Eutyche,0,Eutyches
eutychum,0,
evagata,0,evago
evagata,1,evagor
evaserunt,0,evado
evasit,0,evado
evellerat,0,evello
eventus,0,evenio
eventus,1,eventus
evertere,0,everto
evertisset,0,everto
evertit,0,everto
evocat,0,evoco
ex,0,ex
exaggerare,0,exaggero
exarabo,0,exaro
exaudivit,0,exaudio
excedens,0,excedo
excedit,0,excedo
excepit,0,excipio
exciperet,0,excipio
excipiunt,0,excipio
exciso,0,excido2
Exciso,1,Excisum
excitari,0,excito
excitat,0,excito
excitatus,0,excito
excolit,0,excolo1
excusaret,0,excuso
excusatum,0,excuso
excuti,0,excutio
excutit,0,excutio
exempla,0,exemplo
exempla,1,exemplum
exempli,0,exemplum
exemplis,0,exemplum
exemplo,0,exemplo
exemplo,1,exemplum
exemplum,0,exemplum
exercebat,0,exerceo
exercere,0,exerceo
exercet,0,exerceo
exercitu,0,exerceo
exercitu,1,exercio
exercitu,2,exercitus2
exhibe,0,exhibeo
exhibeant,0,exhibeo
exhibet,0,exhibeo
exieris,0,exeo
exigas,0,exigo
exigua,0,exiguum
exigua,1,exiguus
existimans,0,existimo
existimat,0,existimo
existimer,0,existimo
existimo,0,existimo
exitium,0,exitium
Exitium,1,Exitius
exitus,0,exeo
exitus,1,exitus2
exorans,0,exoro
exornavit,0,exorno
expedi,0,expedio
expedire,0,expedio
expedit,0,expedio
experiendi,0,experior
experiris,0,experior
expers,0,expers
expertus,0,experior
expetebant,0,expeto
expetit,0,expeto
expiari,0,expio
expingendo,0,expingo
explerent,0,expleo
explicabit,0,explico
explicas,0,explico
explicatur,0,explico
explicuit,0,explico
exploranda,0,exploro
explorato,0,exploro
exponam,0,expono
exponit,0,expono
exposuit,0,expono
exprimit,0,exprimo
exprimunt,0,exprimo
expulsus,0,expello
exscreat,0,exscreo
exsecutus,0,exsequor
exsequamur,0,exsequor
exspectant,0,exspecto
exspectarem,0,exspecto
exspectatio,0,exspectatio
exspirans,0,exspiro
exstillescant,0,
exstitit,0,ex-sisto
exstitit,1,ex-sto
exta,0,exsto
exta,1,exta
extollere,0,extollo
extractum,0,extraho
extraherent,0,extraho
extremo,0,extremum
extremo,1,extremus
extremum,0,extremum
extremum,1,extremus
extricas,0,extrico
extudit,0,extundo
extulit,0,effero1
exurit,0,exuro
fabella,0,fabella
fabellae,0,fabella
fabellam,0,fabella
fabellas,0,fabella
faber,0,faber1
faber,1,faber3
fabri,0,faber1
fabri,1,faber3
fabri,2,fabrio
fabricasset,0,fabrico
fabricasset,1,fabricor
fabro,0,faber1
fabro,1,faber3
fabrum,0,faber1
fabrum,1,faber3
fabula,0,fabula1
fabulae,0,fabula1
fabulam,0,fabula1
fabularum,0,fabula1
fabulas,0,fabula1
fabulis,0,fabula1
fabulis,1,fabulus
fabulosa,0,fabulosus
facem,0,fax
facere,0,facio
facerem,0,facio
faceres,0,facio
faceret,0,facio
facias,0,facio
faciat,0,facio
facie,0,facies
faciebat,0,facio
faciem,0,facies
faciendos,0,facio
faciendum,0,facio
facies,0,facies
facies,1,facio
facile,0,facilis
facilem,0,facilis
facili,0,facilis
facilis,0,facilis
facilius,0,facilis
facimus,0,facio
facinori,0,facinus
facinoris,0,facinus
facio,0,facio
facit,0,facio
faciunt,0,facio
facta,0,facio
facta,1,factum
factionum,0,factio
factis,0,facio
factis,1,factum
facto,0,facio
facto,1,factum
factum,0,facio
factum,1,factum
factum,2,factus2
facturum,0,facio
facturus,0,facio
factus,0,facio
factus,1,factus2
faece,0,faex
falerna,0,Falernus
fallaci,0,fallax
fallacia,0,fallacia
fallacia,1,fallax
fallaciam,0,fallacia
fallatur,0,fallo
fallere,0,fallo
falleris,0,fallo
falles,0,fallo
fallit,0,fallo
falsa,0,fallo
falsa,1,falso1
falsa,2,falsum
falsa,3,falsus
falsis,0,fallo
falsis,1,falsum
falsis,2,falsus
falso,0,fallo
falso,1,falso1
falso,2,falso2
falso,3,falsum
falso,4,falsus
falsoque,0,fallo
falsoque,1,falso1
falsoque,2,falso2
falsoque,3,falsum
falsoque,4,falsus
famae,0,fama
famam,0,fama
fame,0,fames
famelici,0,famelicus
famem,0,fames
fames,0,fames
familia,0,familia
fanum,0,fanum1
Fanum,1,Fanum2
farina,0,farina
fas,0,fas
fascia,0,fascia
fascia,1,fascio
fassa,0,fateor
fastidiose,0,fastidiose
fastidiose,1,fastidiosus
fastidis,0,fastidio
fastidit,0,fastidio
fata,0,fatum
fata,1,for
Fata,2,Fata
fatale,0,fatalis
fatalis,0,fatalis
faterer,0,fateor
fati,0,fatum
fati,1,for
fatigas,0,fatigo
fatis,0,fatum
fatis,1,for
Fatis,2,Fata
fato,0,fatum
fato,1,for
fatorum,0,fatum
fatorum,1,for
Fatorum,2,Fata
fauce,0,fauces
fautores,0,fautor
favere,0,faveo
faverit,0,faveo
favet,0,faveo
favete,0,faveo
favi,0,faveo
favi,1,favus
favit,0,faveo
favor,0,favor
favore,0,favor
favorem,0,favor
favos,0,favus
fecerant,0,facio
fecerat,0,facio
fecerim,0,facio
feceris,0,facio
fecerit,0,facio
fecerunt,0,facio
feci,0,facio
fecissent,0,facio
fecisses,0,facio
fecisset,0,facio
fecissit,0,
fecisti,0,facio
fecit,0,facio
fecunda,0,fecundo
fecunda,1,fecundus
fefellit,0,fallo
feles,0,feles
felibus,0,feles
felices,0,felix1
felices,1,filix
Felices,2,Felicis
felicitas,0,felicitas1
felicitas,1,felicito
feliciter,0,felicito
feliciter,1,felix1
felisque,0,feles
felisque,1,felio
feminae,0,femina
feminam,0,femina
feminarum,0,femina
feminas,0,femina
feminas,1,femino
feminis,0,femina
feminis,1,femur
fenestra,0,fenestra
fenestra,1,fenestro
fera,0,fera
fera,1,ferus
ferae,0,fera
ferae,1,ferus
feram,0,fera
feram,1,fero
feram,2,ferus
ferarum,0,fera
ferarum,1,ferus
feras,0,fera
feras,1,fero
feras,2,ferus
fere,0,fere
fere,1,ferus
fere,2,for
ferebat,0,fero
ferendum,0,fero
ferendus,0,fero
ferens,0,fero
feretis,0,fero
feriae,0,feriae
fero,0,fero
fero,1,ferus
feroque,0,fero
feroque,1,ferus
feror,0,fero
ferox,0,ferox
feroxque,0,ferox
ferrarium,0,ferrarius
ferrarium,1,ferrarius1
ferre,0,fero
ferre,1,ferrum
ferrem,0,fero
ferret,0,fero
ferri,0,fero
ferri,1,ferrum
ferro,0,ferrum
ferrum,0,ferrum
fert,0,fero
fertur,0,fero
ferum,0,ferus
ferus,0,ferus
fervidam,0,fervidus
fessus,0,fatisco
fessus,1,fessus
festinans,0,festino
festinanter,0,festinanter
festinantis,0,festino
fetum,0,fetus1
fetum,1,fetus2
fiat,0,fio
fiber,0,fiber
fictas,0,fingo
fictilis,0,fictilis
fictione,0,fictio
fictis,0,fictum
fictis,1,fingo
fictum,0,fictum
fictum,1,fingo
fide,0,fides1
fide,1,fides2
fide,2,fido
fide,3,fidus1
Fide,4,Fides
fidei,0,fides1
fidelis,0,fidelis
fidem,0,fides1
fidem,1,fides2
Fidem,2,Fides
fidens,0,fido
fides,0,fides1
fides,1,fides2
fides,2,fido
Fides,3,Fides
fiducia,0,fiducia
fiducia,1,fiducio
fiduciam,0,fiducia
fieri,0,fio
fiet,0,fio
figendum,0,figo
figulus,0,figulus1
Figulus,1,Figulus2
filiam,0,filia
filias,0,filia
filio,0,filius
filium,0,filius
filius,0,filius
fimoque,0,fimum
fimoque,1,fimus
fine,0,finis
Fine,1,Fines
Fine,2,Finis
fingi,0,fingo
finiri,0,finio
finxere,0,fingo
finxisset,0,fingo
finxit,0,fingo
firmiores,0,firmus
fiscos,0,fiscus
fit,0,fio
flagello,0,flagello
flagello,1,flagellum
flagitabit,0,flagito
flagitaret,0,flagito
flagitari,0,flagito
flagitiis,0,flagitium
flagris,0,flagrum
flamma,0,flamma1
flamma,1,flammo
Flamma,2,Flamma2
flammis,0,flamma1
Flammis,1,Flamma2
flatibus,0,flatus
flebilis,0,flebilis
flerent,0,fleo
fleret,0,fleo
fletus,0,fleo
fletus,1,fletus2
flexibus,0,flexus2
florerent,0,floreo
fluens,0,fluo
flumen,0,flumen
flumine,0,flumen
fluvio,0,fluvius
Fluvio,1,Fluvius
